@relation ViewB_DF_200.arff

@attribute ViewB_t numeric
@attribute ViewB_s numeric
@attribute ViewB_write numeric
@attribute ViewB_edu numeric
@attribute ViewB_articl numeric
@attribute ViewB_us numeric
@attribute ViewB_com numeric
@attribute ViewB_m numeric
@attribute ViewB_just numeric
@attribute ViewB_like numeric
@attribute ViewB_don numeric
@attribute ViewB_know numeric
@attribute ViewB_think numeric
@attribute ViewB_peopl numeric
@attribute ViewB_time numeric
@attribute ViewB_doe numeric
@attribute ViewB_make numeric
@attribute ViewB_new numeric
@attribute ViewB_sai numeric
@attribute ViewB_c numeric
@attribute ViewB_thank numeric
@attribute ViewB_right numeric
@attribute ViewB_d numeric
@attribute ViewB_apr numeric
@attribute ViewB_work numeric
@attribute ViewB_want numeric
@attribute ViewB_gun numeric
@attribute ViewB_problem numeric
@attribute ViewB_need numeric
@attribute ViewB_thing numeric
@attribute ViewB_good numeric
@attribute ViewB_control numeric
@attribute ViewB_wai numeric
@attribute ViewB_drive numeric
@attribute ViewB_look numeric
@attribute ViewB_did numeric
@attribute ViewB_ve numeric
@attribute ViewB_believ numeric
@attribute ViewB_card numeric
@attribute ViewB_state numeric
@attribute ViewB_help numeric
@attribute ViewB_dai numeric
@attribute ViewB_come numeric
@attribute ViewB_e numeric
@attribute ViewB_point numeric
@attribute ViewB_post numeric
@attribute ViewB_govern numeric
@attribute ViewB_set numeric
@attribute ViewB_run numeric
@attribute ViewB_try numeric
@attribute ViewB_question numeric
@attribute ViewB_support numeric
@attribute ViewB_realli numeric
@attribute ViewB_differ numeric
@attribute ViewB_happen numeric
@attribute ViewB_mean numeric
@attribute ViewB_start numeric
@attribute ViewB_read numeric
@attribute ViewB_got numeric
@attribute ViewB_law numeric
@attribute ViewB_said numeric
@attribute ViewB_person numeric
@attribute ViewB_tell numeric
@attribute ViewB_weapon numeric
@attribute ViewB_possibl numeric
@attribute ViewB_pc numeric
@attribute ViewB_year numeric
@attribute ViewB_fbi numeric
@attribute ViewB_mail numeric
@attribute ViewB_r numeric
@attribute ViewB_didn numeric
@attribute ViewB_sure numeric
@attribute ViewB_go numeric
@attribute ViewB_let numeric
@attribute ViewB_number numeric
@attribute ViewB_case numeric
@attribute ViewB_ll numeric
@attribute ViewB_hard numeric
@attribute ViewB_arm numeric
@attribute ViewB_better numeric
@attribute ViewB_opinion numeric
@attribute ViewB_doesn numeric
@attribute ViewB_bui numeric
@attribute ViewB_follow numeric
@attribute ViewB_reason numeric
@attribute ViewB_littl numeric
@attribute ViewB_univers numeric
@attribute ViewB_get numeric
@attribute ViewB_group numeric
@attribute ViewB_kill numeric
@attribute ViewB_v numeric
@attribute ViewB_lot numeric
@attribute ViewB_call numeric
@attribute ViewB_cs numeric
@attribute ViewB_power numeric
@attribute ViewB_x numeric
@attribute ViewB_bu numeric
@attribute ViewB_f numeric
@attribute ViewB_claim numeric
@attribute ViewB_machin numeric
@attribute ViewB_ask numeric
@attribute ViewB_bit numeric
@attribute ViewB_second numeric
@attribute ViewB_gener numeric
@attribute ViewB_actual numeric
@attribute ViewB_fact numeric
@attribute ViewB_window numeric
@attribute ViewB_probabl numeric
@attribute ViewB_live numeric
@attribute ViewB_david numeric
@attribute ViewB_mb numeric
@attribute ViewB_respons numeric
@attribute ViewB_firearm numeric
@attribute ViewB_b numeric
@attribute ViewB_far numeric
@attribute ViewB_place numeric
@attribute ViewB_k numeric
@attribute ViewB_wrong numeric
@attribute ViewB_talk numeric
@attribute ViewB_n numeric
@attribute ViewB_heard numeric
@attribute ViewB_board numeric
@attribute ViewB_ca numeric
@attribute ViewB_p numeric
@attribute ViewB_inform numeric
@attribute ViewB_end numeric
@attribute ViewB_do numeric
@attribute ViewB_cours numeric
@attribute ViewB_caus numeric
@attribute ViewB_w numeric
@attribute ViewB_local numeric
@attribute ViewB_u numeric
@attribute ViewB_consid numeric
@attribute ViewB_line numeric
@attribute ViewB_long numeric
@attribute ViewB_wrote numeric
@attribute ViewB_disk numeric
@attribute ViewB_includ numeric
@attribute ViewB_seen numeric
@attribute ViewB_type numeric
@attribute ViewB_report numeric
@attribute ViewB_abl numeric
@attribute ViewB_death numeric
@attribute ViewB_j numeric
@attribute ViewB_ye numeric
@attribute ViewB_dx numeric
@attribute ViewB_note numeric
@attribute ViewB_allow numeric
@attribute ViewB_todai numeric
@attribute ViewB_dos numeric
@attribute ViewB_chang numeric
@attribute ViewB_standard numeric
@attribute ViewB_mayb numeric
@attribute ViewB_program numeric
@attribute ViewB_crime numeric
@attribute ViewB_wait numeric
@attribute ViewB_batf numeric
@attribute ViewB_softwar numeric
@attribute ViewB_hand numeric
@attribute ViewB_waco numeric
@attribute ViewB_home numeric
@attribute ViewB_old numeric
@attribute ViewB_driver numeric
@attribute ViewB_koresh numeric
@attribute ViewB_advanc numeric
@attribute ViewB_won numeric
@attribute ViewB_avail numeric
@attribute ViewB_have numeric
@attribute ViewB_protect numeric
@attribute ViewB_instal numeric
@attribute ViewB_requir numeric
@attribute ViewB_bad numeric
@attribute ViewB_compound numeric
@attribute ViewB_check numeric
@attribute ViewB_interest numeric
@attribute ViewB_order numeric
@attribute ViewB_true numeric
@attribute ViewB_countri numeric
@attribute ViewB_rememb numeric
@attribute ViewB_internet numeric
@attribute ViewB_appreci numeric
@attribute ViewB_address numeric
@attribute ViewB_turn numeric
@attribute ViewB_hope numeric
@attribute ViewB_speak numeric
@attribute ViewB_awai numeric
@attribute ViewB_ide numeric
@attribute ViewB_public numeric
@attribute ViewB_thought numeric
@attribute ViewB_nation numeric
@attribute ViewB_hear numeric
@attribute ViewB_compani numeric
@attribute ViewB_info numeric
@attribute ViewB_isn numeric
@attribute ViewB_free numeric
@attribute ViewB_american numeric
@attribute ViewB_scsi numeric
@attribute ViewB_feder numeric
@attribute ViewB_special numeric
@attribute ViewB_great numeric
@attribute class {positiveClass,negativeClass}

@data
0,0.5638748448558061,0,0,0,2.634817994059903,0,0,0,0,0,0,0,0,1.4003932854993923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6793240398982667,0,0,1.748699979767608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.107841016201534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.793791544930574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.482908647125327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695627681103653,0,0,0,positiveClass
0.5361434317502805,0,0.6358221139406759,3.4958262644275413,0.8040787412672269,2.634817994059903,0,0,1.107148619690396,0,0,0,0,0,0,0,0,0,0,0,1.516403046466911,0,0,0,0,0,0,0,1.6245515502441485,0,0,0,0,0,0,1.774902352161632,0,0,0,0,0,0,0,0,0,1.8937921947932066,0,0,0,0,1.984131361875511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2164073967529934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.045887094486357,9.415513549526384,0,0,0,0,4.739587685374992,0,0,0,0,0,0,0,0,2.396895772465287,0,0,0,0,0,2.4135166537013273,4.849505453936507,0,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,2.5257286443082556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1.6084302952508414,0.5638748448558061,0.6358221139406759,0,0,0,0.8830977645183911,1.107148619690396,0,0,1.1378730026214123,0,0,2.7018544345651985,0,0,0,1.4460443655256645,0,1.487220279709851,0,1.5278579254416775,1.5324768712979722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.789761466565382,0,0,0,1.8611095473628483,0,0,0,0,0,0,5.813825938218409,0,0,0,1.995100393246085,0,0,0,0,0,0,0,4.1749474267542,0,0,0,0,2.107841016201534,2.111964733385396,0,0,0,0,0,0,6.475454247060867,0,0,0,0,0,0,0,0,0,0,0,2.2537949288246137,0,0,0,0,0,0,0,0,0,0,0,0,0,9.479175370749983,0,0,0,0,0,0,0,0,2.3914163067006613,0,0,0,0,0,2.4135166537013273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,2.4769384801388235,0,9.931634588501309,0,0,0,0,0,0,0,2.5257286443082556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6736487743848776,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,positiveClass
0,0,0,0.6991652528855082,0,2.634817994059903,0,0,1.107148619690396,0,0,0,0,0,0,1.40649706843741,1.410587053688935,0,0,0,1.516403046466911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5071340702717135,0,0,3.7222190947256966,0,0,1.8904754421672127,1.8937921947932066,0,0,0,1.9661128563728327,0,0,0,0,0,0,0,2.0635681925235456,0,0,0,0,0,0,0,0,4.223929466770792,0,0,0,0,2.1498640059763816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728920993424266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4476108650443034,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,2.5510464522925456,2.557477342622836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,2.617295837833746,0,0,0,0,0,0,0,2.6380578292821752,0,0,0,0,0,0,0,0,0,0,0,0,2.6809215337139576,2.6809215337139576,0,0,2.6882475738060303,0,0,0,0,positiveClass
0,2.2554993794232243,0,0,0,0.8782726646866342,0,2.214297239380792,1.107148619690396,1.1177951080848838,0,0,1.2891676503891678,1.3509272172825992,0,0,0,1.4460443655256645,0,0,0,1.5278579254416775,0,0,1.5726239393113841,0,0,4.798462744742796,0,0,1.6793240398982667,0,1.7147984280919266,1.748699979767608,0,0,3.573543855434032,0,0,0,0,0,0,0,0,1.8937921947932066,0,0,5.813825938218409,0,0,0,0,2.028748427364318,0,0,0,2.0635681925235456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158484749020289,0,2.1715568305876416,0,2.1892564076870427,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,2.3176987308040937,2.3176987308040937,0,0,0,0,2.353878387381596,0,14.218763056124974,0,0,0,0,0,0,0,0,0,0,2.396895772465287,0,0,0,0,0,2.4135166537013273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.448725941375981,0,0,0,0,0,0,0,0,2.5257286443082556,0,0,0,7.672432027868508,0,0,0,7.711393614448941,0,0,0,5.167245245454316,0,0,0,2.5902671654458267,2.596956153596623,0,0,0,0,2.617295837833746,0,5.234591675667492,0,0,0,0,0,7.893267479898245,0,0,0,0,0,0,0,0,0,0,0,0,2.6736487743848776,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0,0,0,0,0,0.8830977645183911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9379419794061366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.107841016201534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
3.753004022251963,0.5638748448558061,0.6358221139406759,3.4958262644275413,0.8040787412672269,0.8782726646866342,0,3.3214458590711877,4.428594478761584,0,1.1378730026214123,4.704133742546778,0,0,4.201179856498177,0,0,2.892088731051329,0,0,1.516403046466911,0,0,0,3.1452478786227682,0,0,6.397950326323729,0,0,0,0,0,0,0,0,1.786771927717016,0,11.014268140543427,0,1.8578992717326002,1.8611095473628483,0,0,0,0,0,1.9310215365615626,0,1.9661128563728327,0,1.995100393246085,0,4.057496854728636,2.0518263746468626,0,2.05572501506252,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274141309032944,0,2.1541650878757723,4.316969498040578,0,0,0,0,0,0,0,2.2302644314144198,0,0,0,0,2.2633643798407643,2.2730262907525014,0,0,2.302585092994046,0,2.3176987308040937,0,0,7.045887094486357,2.353878387381596,0,0,0,0,0,0,0,0,0,2.385966701933097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4592389030394224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5194980945576195,0,0,0,2.5257286443082556,0,0,0,0,2.563949857128453,0,2.563949857128453,2.570464538149647,0,2.5770219386958058,0,0,0,0,0,0,0,0,2.610469872763346,0,0,2.617295837833746,0,2.617295837833746,0,0,0,0,0,0,0,0,0,2.6380578292821752,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,0,0,positiveClass
0,0,0,0.6991652528855082,0,0,0,0,0,1.1177951080848838,0,0,0,0,0,0,0,0,0,0,1.516403046466911,0,0,0,1.5726239393113841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353878387381596,0,0,0,0,0,0,0,0,0,0,0,0,0,2.396895772465287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,2.513306124309698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617295837833746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,1.6916245345674183,0,0,0,1.7565453293732685,0,0,0,0,0,1.1760334356366946,0,0,0,0,1.410587053688935,0,0,0,0,0,0,0,0,0,0,0,0,1.639897119918809,0,1.6982691261407161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995100393246085,0,0,2.05572501506252,0,0,0,0,0,0,0,0,0,4.215682032403068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385966701933097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5902671654458267,0,0,0,0,0,0,0,5.234591675667492,0,0,0,0,0,0,2.6380578292821752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695627681103653,0,0,0,positiveClass
1.6084302952508414,0.5638748448558061,0,0.6991652528855082,0.8040787412672269,0,1.7661955290367821,0,0,0,2.2757460052428247,0,0,1.3509272172825992,0,0,1.410587053688935,0,1.4762190686478776,1.487220279709851,0,1.5278579254416775,0,0,0,0,0,0,0,1.639897119918809,0,0,0,0,0,0,0,0,0,0,0,0,1.8773173575897015,1.8773173575897015,0,0,0,0,0,1.9661128563728327,0,5.985301179738254,0,0,0,0,0,0,0,0,0,0,2.1037342342488805,0,0,0,0,0,2.1286317858706076,0,0,0,2.1541650878757723,2.158484749020289,0,0,6.527857326182039,0,0,2.2164073967529934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375155785828881,2.3805466344637574,2.3805466344637574,0,0,0,0,0,0,0,2.407945608651872,0,0,4.827033307402655,2.4247527269682534,2.4247527269682534,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,0,2.4769384801388235,0,2.501036031717884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583622622727158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631089159966082,2.631089159966082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,0,positiveClass
0,0,0,0.6991652528855082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8611095473628483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
2.144573727001122,14.660745966250959,1.2716442278813518,7.6908177817405905,0.8040787412672269,17.565453293732684,6.181684351628737,4.428594478761584,1.107148619690396,1.1177951080848838,1.1378730026214123,1.1760334356366946,1.2891676503891678,0,1.4003932854993923,14.064970684374101,2.82117410737787,0,0,4.461660839129554,1.516403046466911,9.167147552650064,4.597430613893916,23.409716223970026,0,0,0,6.397950326323729,3.249103100488297,0,3.3586480797965335,108.68922407300583,3.4295968561838532,234.32579728885946,14.035709475874866,0,1.786771927717016,0,86.27843376759017,0,3.7157985434652003,1.8611095473628483,0,0,0,3.787584389586413,0,9.655107682807813,29.069129691092048,1.9661128563728327,3.968262723751022,115.71582280827292,0,0,0,0,0,4.127136385047091,6.214420116091977,0,2.0874737133771,2.091514122914105,0,0,0,8.431364064806136,0,0,0,85.31369273627804,0,4.299728011952763,0,0,6.488469451856661,0,2.1759524420606797,148.8694357227189,0,0,0,0,0,6.761384786473841,0,2.2537949288246137,6.790093139522293,0,4.546052581505003,0,55.2620422318571,0,0,2.3279029009783354,30.262737712718362,25.834919346449976,16.477148711671173,105.92452743217183,0,0,0,4.739587685374992,19.001246286631048,0,0,0,2.385966701933097,0,0,0,43.144123904375164,4.804810856552513,0,0,0,0,41.029783112922566,0,2.4247527269682534,0,0,58.74266076106328,2.4534079827286295,4.918477806078845,0,4.930208044983641,2.4710037446190087,0,0,34.594052424666124,0,0,0,0,2.4769384801388235,0,245.80795606540738,70.02900888810075,0,37.69959186464547,0,0,0,5.038996189115239,0,0,40.41165830893209,20.408371618340365,0,15.344864055737016,2.563949857128453,28.203448428412983,0,0,0,0,0,7.750867868181474,0,0,2.5902671654458267,0,2.596956153596623,0,0,0,5.220939745526692,0,0,7.851887513501238,0,20.993349736972064,0,7.872506151364524,0,2.631089159966082,0,0,0,5.2761156585643505,0,15.87045241164493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.347532173243835,0,0,0,positiveClass
0,0,0,0,0,0.8782726646866342,7.9478798806655195,2.214297239380792,0,0,0,0,0,0,0,2.81299413687482,0,0,0,0,1.516403046466911,0,0,0,0,0,0,0,1.6245515502441485,0,0,0,0,0,0,0,0,0,0,0,1.8578992717326002,0,0,0,0,0,0,0,0,0,0,0,0,2.028748427364318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3805466344637574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4476108650443034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.102092904585091,0,0,0,2.563949857128453,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
1.072286863500561,1.6916245345674183,0.6358221139406759,2.796661011542033,0.8040787412672269,0.8782726646866342,0,0,1.107148619690396,0,2.2757460052428247,0,0,0,0,0,0,0,0,2.974440559419702,0,0,1.5324768712979722,0,1.5726239393113841,1.5847452998437288,0,0,0,0,0,5.094807378422148,0,1.748699979767608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,0,0,0,0,0,0,0,0,2.107841016201534,0,0,0,0,0,0,0,0,2.162823150618887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.815891217303744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570464538149647,0,2.5770219386958058,0,5.167245245454316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516403046466911,0,0,0,0,0,0,0,0,0,0,3.3965382522814322,0,0,1.7544636844843582,0,0,0,3.6714227135144757,0,1.8578992717326002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.107841016201534,0,0,2.1286317858706076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2537949288246137,0,0,0,0,0,0,0,2.3176987308040937,0,0,0,0,2.353878387381596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563949857128453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659260036932778,0,0,0,0,0,0,0,0,0,0,0,0,0,positiveClass
0.5361434317502805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40649706843741,0,0,0,1.487220279709851,1.516403046466911,0,0,0,0,0,0,0,0,0,0,0,1.7147984280919266,0,1.7544636844843582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05572501506252,0,0,0,0,0,0,0,0,0,4.215682032403068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4304184645039304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.127899714256906,0,2.570464538149647,0,0,0,2.583622622727158,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703062659591171,positiveClass
2.6807171587514023,0,0,0.6991652528855082,0.8040787412672269,1.7565453293732685,0,0,0,3.3533853242546514,1.1378730026214123,0,1.2891676503891678,0,0,0,0,1.4460443655256645,0,0,0,0,1.5324768712979722,0,0,1.5847452998437288,0,1.5994875815809322,0,0,0,0,0,5.246099939302824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0635681925235456,0,0,0,2.091514122914105,2.1037342342488805,0,0,0,0,0,0,0,2.137070654516472,0,0,0,0,0,0,0,0,0,0,2.2302644314144198,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3486290314954523,0,0,0,0,0,4.739587685374992,0,0,0,0,0,0,0,2.396895772465287,2.396895772465287,0,0,0,2.4135166537013273,0,0,0,4.849505453936507,0,0,0,0,0,0,2.4651040224918206,0,0,0,0,0,0,0,0,0,2.4769384801388235,4.965817294250654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570464538149647,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6809215337139576,0,0,0,0,0,0,0,positiveClass
0.5361434317502805,0.5638748448558061,0.6358221139406759,0,0.8040787412672269,1.7565453293732685,0,0,0,3.3533853242546514,0,1.1760334356366946,0,0,0,0,1.410587053688935,0,0,1.487220279709851,0,0,0,0,0,1.5847452998437288,0,0,1.6245515502441485,3.279794239837618,0,3.3965382522814322,0,0,0,0,5.360315783151048,0,0,0,0,0,0,0,0,0,0,0,1.9379419794061366,0,1.984131361875511,1.995100393246085,0,0,0,0,0,2.0635681925235456,6.214420116091977,0,0,0,0,0,0,6.323523048604602,0,0,0,0,0,0,4.308330175751545,0,2.162823150618887,0,2.1759524420606797,0,0,2.2164073967529934,0,0,0,0,2.2537949288246137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739587685374992,2.369793842687496,0,0,0,0,0,0,2.385966701933097,0,0,2.396895772465287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.414543235626637,0,0,0,0,0,0,0,0,0,0,2.5510464522925456,0,5.114954685245672,0,5.127899714256906,0,2.570464538149647,0,0,0,0,0,0,0,5.180534330891653,0,0,0,0,0,0,0,2.617295837833746,0,0,0,0,0,0,0,0,0,0,0,0,2.645075401940822,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,24.260649129932876,0,0,0,positiveClass
1.072286863500561,1.1277496897116122,0,0,0,0,0,0,1.107148619690396,3.3533853242546514,2.2757460052428247,1.1760334356366946,0,0,4.201179856498177,0,0,0,0,19.333863636228063,0,0,6.129907485191889,0,0,1.5847452998437288,0,7.997437907904661,0,1.639897119918809,0,0,0,5.246099939302824,0,0,0,0,1.8357113567572378,0,3.7157985434652003,0,0,3.754634715179403,0,1.8937921947932066,0,1.9310215365615626,0,0,0,0,0,2.028748427364318,2.0518263746468626,0,0,0,0,0,0,0,2.1037342342488805,0,0,0,0,0,4.257263571741215,0,0,0,0,0,0,0,0,2.1892564076870427,0,0,0,0,0,2.2537949288246137,2.2537949288246137,0,0,0,2.2730262907525014,0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.157900105799291,0,0,0,2.396895772465287,0,0,0,0,0,0,2.4247527269682534,0,0,0,0,0,0,0,0,14.826022467714052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.229909370491344,0,0,0,0,0,0,0,2.583622622727158,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,2.6380578292821752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.391255362207306,0,0,0,positiveClass
